
484,JCM 1605,"['J25', 'J30', 'J118', 'J574', 'J583', 'J769', 'J770']",Cutaneotrichosporon curvatus
485,JCM 6018,['J30'],Arthrinium pseudosinense
486,JCM 17089,['J346'],Pedobacter
487,JCM 32268,['J346'],Solimonas fluminis
488,JCM 21984,"['J25', 'J30']",Saccharomyces cerevisiae
489,JCM 10029,['J57'],Amycolatopsis
490,JCM 5567,['J30'],Rhizopus oryzae
491,JCM 9442,"['J25', 'J30']",Ogataea saltuana
492,JCM 8947,"['J111', 'J162']",Lactobacillus kefiranofaciens kefirgranum
493,JCM 15404,"['J25', 'J30']",Candida tumulicola
494,JCM 11205,"['J14', 'J1099']",Mogibacterium diversum
495,JCM 31749,['J346'],Nocardioides albidus
496,JCM 32870,['J118'],Oceanobacillus piezotolerans
497,JCM 2408,['J12'],Yokenella regensburgei
498,JCM 9516,['J30'],Verticillium dahliae
499,JCM 22804,"['J30', 'J226']",Penicillium
500,JCM 33362,"['J51', 'J61']",Glycomyces buryatensis
501,JCM 3981,['J12'],Aeromonas hydrophila hydrophila
502,JCM 22292,"['J30', 'J226']",Aspergillus awamori
503,JCM 19621,"['J30', 'J31']",Mariannaea macrochlamydospora
504,JCM 3832,['J22'],Pseudomonas lacunogenes
505,JCM 3617,"['J25', 'J30']",Cyberlindnera jadinii
506,JCM 31419,['J1143'],Orenia metallireducens
507,JCM 32101,['J443'],Acinetobacter piscicola
508,JCM 6115,"['J25', 'J30']",Meyerozyma guilliermondii
509,JCM 18514,['J475'],Arthrobacter gyeryongensis
510,JCM 30475,['J402'],Haloplanus rubicundus
511,JCM 9237,['J30'],Candelabrum brocchiatum
512,JCM 8415,"['J30', 'J148']",Synnemasporella aculeans
513,JCM 19496,['J118'],Psychrosphaera aestuarii
514,JCM 3933,"['J25', 'J30']",Rhodotorula philyla
515,JCM 13791,"['J25', 'J30']",Sporobolomyces
516,JCM 2768,"['J13', 'J84']",Lentilactobacillus
517,JCM 22560,"['J30', 'J226']",Penicillium citreonigrum
518,JCM 16284,"['J25', 'J30']",Sporobolomyces carnicolor
519,JCM 10755,"['J30', 'J148']",Cladobotryum verticillatum
520,JCM 24593,['J25'],Moesziomyces
521,JCM 1829,"['J25', 'J30', 'J74', 'J75', 'J118']",Pichia exigua
522,JCM 7880,['J141'],Streptococcus
523,JCM 3329,"['J14', 'J28', 'J51', 'J66', 'J118', 'J443', 'J475', 'J677', 'J1130']",Actinoplanes capillaceus
524,JCM 13703,"['J25', 'J30']",Sporobolomyces
525,JCM 18688,['J346'],Azospirillum fermentarium
526,JCM 12715,"['J30', 'J226']",Aspergillus cervinus
527,JCM 33936,['J118'],Marisediminicola senii
528,JCM 7249,['J58'],Streptomyces
529,JCM 3561,"['J25', 'J30']",Pichia occidentalis
530,JCM 12024,"['J30', 'J148']",Hypocrea nigricans
531,JCM 10575,"['J25', 'J30']",Derxomyces waltii
532,JCM 23195,['J118'],Persicitalea jodogahamensis
533,JCM 15880,['J43'],Nocardia nova
534,JCM 8549,['J52'],Herbidospora cretacea
535,JCM 12752,"['J30', 'J226']",Aspergillus terreus
536,JCM 30400,['J118'],Microbulbifer echini
537,JCM 7017,"['J13', 'J14', 'J84']",Bifidobacterium breve
538,JCM 2290,"['J25', 'J30']",Wickerhamomyces canadensis
539,JCM 30037,['J574'],Halomarina rubra
540,JCM 7989,"['J14', 'J84']",Clostridium acetobutylicum
541,JCM 12662,['J455'],Alkalibacterium iburiense
542,JCM 22819,['J30'],Talaromyces macrosporus
543,JCM 9552,"['J25', 'J30']",Candida fluviatilis
544,JCM 14057,"['J25', 'J30']",Cryptococcus gastricus
545,JCM 32171,['J346'],Flavobacterium naphthae
546,JCM 31016,['J475'],Phycicoccus ginsengisoli
547,JCM 30033,['J574'],Salinigranum salinum
548,JCM 10778,['J14'],Collinsella aerofaciens
549,JCM 1370,"['J25', 'J26', 'J30', 'J75']",Clavibacter michiganensis michiganensis
550,JCM 15943,['J30'],Scolecobasidium humicola
551,JCM 33395,['J443'],Pseudomonas juntendi
552,JCM 31603,['J346'],Terrimonas terrae
553,JCM 2903,"['J25', 'J30']",Candida albicans
554,JCM 9360,"['J30', 'J148']",Grosmannia europhioides
555,JCM 30936,['J22'],Bordetella tumulicola
556,JCM 9539,"['J25', 'J30']",Starmerella magnoliae
557,JCM 20123,['J12'],Escherichia coli
558,JCM 14498,"['J25', 'J30']",Cryptococcus
559,JCM 18935,['J118'],Devosia submarina
560,JCM 6266,['J30'],Geotrichum candidum
561,JCM 31394,['J14'],Blautia argi
562,JCM 19890,['J27'],Cupriavidus yeoncheonensis
563,JCM 14250,['J30'],Hinomyces moricola
564,JCM 6163,['J26'],Rhodococcus fascians
565,JCM 15939,['J30'],Exophiala spinifera
566,JCM 4972,['J42'],Streptomyces griseus desideus
567,JCM 7155,['J12'],Edwardsiella tarda
568,JCM 17748,['J27'],Pseudomonas
569,JCM 9366,"['J30', 'J148']",Ophiostoma japonicum
570,JCM 23214,['J118'],Sneathiella glossodoripedis
571,JCM 10638,"['J74', 'J75']",Pedobacter
572,JCM 6275,['J22'],Deinococcus
573,JCM 9166,['J182'],Bacillus
574,JCM 18598,['J30'],Pochonia chlamydosporia catenulata
575,JCM 13263,"['J25', 'J30']",Hyphopichia khmerensis
576,JCM 4975,['J42'],Streptomyces argillaceus
577,JCM 11999,"['J30', 'J148']",Hypocrea lutea
578,JCM 8045,"['J25', 'J30']",Hyphopichia burtonii
579,JCM 28861,['J475'],Bacillus
580,JCM 22303,"['J30', 'J226']",Aspergillus luchuensis
581,JCM 21501,"['J27', 'J75']",Conchiformibius kuhniae
582,JCM 5618,['J30'],Absidia corymbifera
583,JCM 23003,['J30'],Hemicarpenteles paradoxus
584,JCM 3525,"['J25', 'J30']",Issatchenkia orientalis
585,JCM 23047,"['J32', 'J33']",Aspergillus chevalieri
586,JCM 20172,['J28'],Brachybacterium conglomeratum
587,JCM 22799,"['J30', 'J226']",Penicillium minioluteum
588,JCM 22016,"['J25', 'J30']",Kazachstania unispora
589,JCM 20004,['J75'],Pseudomonas putida
590,JCM 21335,['J118'],Moritella
591,JCM 16481,['J30'],Lindgomyces rotundatus
592,JCM 10129,['J240'],Marinospirillum megaterium
593,JCM 7963,"['J14', 'J84']",Clostridium acetobutylicum
594,JCM 10263,['J41'],Moritella yayanosii
595,JCM 7773,['J13'],Limosilactobacillus fermentum
596,JCM 7162,['J12'],Edwardsiella tarda
597,JCM 23197,['J651'],Aureispira marina
598,JCM 22587,"['J30', 'J226']",Penicillium roqueforti
599,JCM 14232,['J455'],Alkalibacterium indicireducens
600,JCM 17889,"['J25', 'J30']",Phyllozyma corallina
601,JCM 7892,['J141'],Streptococcus
602,JCM 7413,"['J25', 'J30']",Galactomyces candidus
603,JCM 5620,['J30'],Absidia corymbifera
604,JCM 32796,['J386'],Mycolicibacterium nivoides
605,JCM 31754,['J840'],Herbaspirillum robiniae
606,JCM 2316,"['J25', 'J30', 'J148', 'J150']",Kluyveromyces marxianus
607,JCM 8225,['J144'],Treponema denticola
608,JCM 16823,"['J25', 'J30']",Candida lundiana
609,JCM 28782,['J22'],Ochrobactrum
610,JCM 17682,['J118'],Siansivirga zeaxanthinifaciens
611,JCM 22480,['J30'],Mucor circinelloides
612,JCM 20141,['J26'],Kocuria rosea
613,JCM 33845,['J475'],Brevibacterium profundi
614,JCM 5932,"['J25', 'J30']",Meyerozyma guilliermondii
615,JCM 5917,"['J25', 'J30']",Saccharomyces cerevisiae
616,JCM 8394,"['J30', 'J148']",Synnemasporella aculeans
617,JCM 17774,['J840'],Gluconacetobacter tumulicola
618,JCM 34071,['J386'],Mycobacterium avium
619,JCM 15430,['J386'],Mycobacterium avium
620,JCM 11166,"['J25', 'J30']",Cutaneotrichosporon daszewskae
621,JCM 9159,['J181'],Bacillus
622,JCM 15798,['J870'],Dongia mobilis
623,JCM 14196,['J30'],Cladosporium colocasiae
624,JCM 5243,"['J14', 'J84']",Clostridioides difficile
625,JCM 7814,['J93'],Acidithiobacillus thiooxidans
626,JCM 31925,['J346'],Dyella agri
627,JCM 3809,['J30'],Arthrobotryum hyalospora
628,JCM 28761,['J30'],Sagenomella striatispora
629,JCM 15343,['J30'],Fusarium
630,JCM 10161,"['J30', 'J148']",Monocillium tenue
631,JCM 12047,"['J30', 'J148']",Hypocrea nigricans
632,JCM 11500,['J30'],Cladosporium herbarum
633,JCM 10233,"['J25', 'J30']",Kluyveromyces nonfermentans
634,JCM 17992,['J27'],Trabulsiella
635,JCM 20992,['J74'],Agrobacterium
636,JCM 3805,['J22'],Stenotrophomonas maltophilia
637,JCM 1361,"['J22', 'J25', 'J26', 'J30']",Microbacterium
638,JCM 7751,['J13'],Lactobacillus
639,JCM 7443,"['J25', 'J30']",Schwanniomyces polymorphus africanus
640,JCM 7503,['J112'],Thermoanaerobacter
641,JCM 13685,"['J25', 'J30']",Cryptococcus
642,JCM 8937,"['J25', 'J30']",Bullera hannae
643,JCM 8102,"['J25', 'J30']",Cystobasidium minutum
644,JCM 31198,['J74'],Olivibacter composti
645,JCM 8917,"['J25', 'J30']",Candida boleticola
646,JCM 13468,['J14'],Prevotella copri
647,JCM 10632,['J30'],Filobasidium elegans
648,JCM 11294,"['J25', 'J30']",Dioszegia zsoltii zsoltii
649,JCM 17963,['J346'],Massilia
650,JCM 19321,['J346'],Emticicia sediminis
651,JCM 9524,['J30'],Verticillium dahliae
652,JCM 21430,['J346'],Giesbergeria anulus
653,JCM 17946,['J917'],Thermoplasma acidophilum
654,JCM 5664,"['J25', 'J30']",Galactomyces candidus
655,JCM 8779,"['J13', 'J84']",Lactobacillus crispatus
656,JCM 28103,['J30'],Penicillium paneum
657,JCM 15547,['J118'],Sunxiuqinia faeciviva
658,JCM 19237,['J118'],Vibrio
659,JCM 18891,['J118'],Pseudoalteromonas shioyasakiensis
660,JCM 13546,"['J30', 'J118']",Lophiostoma macrostomum
661,JCM 30468,['J346'],Blastomonas fulva
662,JCM 2926,['J30'],Blastobotrys arbuscula
663,JCM 3821,"['J13', 'J84']",Liquorilactobacillus mali
664,JCM 9252,['J30'],Helicodendron conglomeratum
665,JCM 19917,"['J1036', 'J1037']",Kouleothrix aurantiaca
666,JCM 11254,"['J25', 'J30']",Rhodosporidium kratochvilovae
667,JCM 15691,"['J30', 'J35']",Trichophyton mentagrophytes
668,JCM 8976,['J25'],Farysia acheniorum
669,JCM 7746,['J13'],Lactobacillus
670,JCM 15696,['J735'],Coprinopsis cinerea
671,JCM 3319,"['J56', 'J346']",Nocardia transvalensis
672,JCM 2352,"['J30', 'J31', 'J226']",Aspergillus funiculosus
673,JCM 11747,"['J25', 'J30']",Rhodotorula pinicola
674,JCM 11054,['J41'],Psychromonas kaikoae
675,JCM 3567,"['J25', 'J30']",Issatchenkia orientalis
676,JCM 32684,"['J22', 'J28', 'J475']",Paenibacillus lutimineralis
677,JCM 5939,"['J25', 'J30']",Metschnikowia rancensis
678,JCM 10691,"['J25', 'J30']",Apiotrichum veenhuisii
679,JCM 30666,['J307'],Halorubrum yunnanense
680,JCM 8132,['J13'],Lacticaseibacillus paracasei paracasei
681,JCM 1952,"['J30', 'J31', 'J118', 'J226', 'J346']",Aspergillus dimorphicus
682,JCM 28089,['J30'],Penicillium paneum
683,JCM 9478,"['J25', 'J30']",Wickerhamiella domercqiae
684,JCM 1854,"['J31', 'J346', 'J574']",Neosartorya aureola
685,JCM 2824,"['J22', 'J25', 'J79', 'J475']",Methylorubrum zatmanii
686,JCM 3831,['J22'],Pseudomonas oryzihabitans
687,JCM 22443,"['J30', 'J148', 'J332']",Fusarium
688,JCM 30112,['J346'],Alteraurantiacibacter buctensis
689,JCM 17217,['J346'],Hymenobacter antarcticus
690,JCM 32349,"['J30', 'J1202']",Pseudolophiostoma obtusisporum
691,JCM 31504,['J27'],Chitinimonas naiadis
692,JCM 9779,['J30'],Taphrina johansonii
693,JCM 32391,['J475'],Cryobacterium soli
694,JCM 12836,"['J30', 'J148']",Discostroma botan
695,JCM 22582,"['J30', 'J226']",Penicillium thomii
696,JCM 5166,['J30'],Endocalyx melanoxanthus grossus
697,JCM 9029,"['J25', 'J30']",Curvibasidium cygneicollum
698,JCM 20849,['J118'],Pseudoalteromonas nigrifaciens
699,JCM 31327,['J118'],Bacillus
700,JCM 4314,['J43'],Streptomyces thermodiastaticus
701,JCM 22252,"['J30', 'J226']",Aspergillus melleus
702,JCM 7139,"['J13', 'J14', 'J84']",Bifidobacterium longum suis
703,JCM 5367,['J22'],Pseudomonas fragi
704,JCM 22404,"['J30', 'J226']",Aspergillus flavus
705,JCM 8493,['J150'],Sordaria fimicola
706,JCM 17453,['J118'],Aquimarina gracilis
707,JCM 18907,['J14'],Cutibacterium acnes acnes
708,JCM 6323,"['J14', 'J84']",Porphyromonas asaccharolytica
709,JCM 28157,['J30'],Penicillium paneum
710,JCM 12427,['J13'],Fructilactobacillus sanfranciscensis
711,JCM 13674,"['J25', 'J30']",Bullera
712,JCM 3533,"['J25', 'J30']",Saccharomyces cerevisiae
713,JCM 19688,['J842'],Pseudomonas
714,JCM 10016,"['J25', 'J30', 'J73']",Trichosporon asteroides
715,JCM 12325,['J118'],Cobetia marina
716,JCM 3721,"['J14', 'J83', 'J84']",Fusobacterium varium
717,JCM 33424,['J118'],Gramella bathymodioli
718,JCM 20117,['J22'],Bacillus cereus
719,JCM 32167,['J27'],Rhodanobacter ginsengiterrae
720,JCM 22578,"['J30', 'J226']",Penicillium lividum
721,JCM 13459,"['J27', 'J156']",Pseudomonas marginalis
722,JCM 4897,['J42'],Streptomyces flavorectus
723,JCM 20023,"['J13', 'J84']",Lactobacillus helveticus
724,JCM 4178,"['J43', 'J66']",Streptomyces
725,JCM 1786,"['J25', 'J30', 'J118', 'J443', 'J574']",Diutina rugosa
726,JCM 5853,"['J26', 'J40', 'J52']",Nocardioides albus
727,JCM 15025,"['J25', 'J30']",Ambrosiozyma pseudovanderkliftii
728,JCM 3751,"['J7', 'J22']",Vibrio fluvialis
729,JCM 31564,['J118'],Tenacibaculum todarodis
730,JCM 15128,['J14'],Prevotella falsenii
731,JCM 31817,['J280'],Thermococcus
732,JCM 1983,"['J22', 'J43', 'J57', 'J1022']",Stenotrophomonas maltophilia
733,JCM 2818,"['J22', 'J30', 'J79']",Methylorubrum extorquens
734,JCM 11635,"['J25', 'J30']",Rhodotorula toruloides
735,JCM 13421,['J30'],Hyalotrochophora lignatilis
736,JCM 12003,"['J30', 'J148']",Hypocrea lutea
737,JCM 10206,"['J25', 'J30']",Rhodosporidiobolus poonsookiae
738,JCM 5393,['J22'],Pseudomonas fragi
739,JCM 24523,['J25'],Solicoccozyma terricola
740,JCM 8014,"['J14', 'J84']",Clostridium acetobutylicum
741,JCM 1905,"['J26', 'J35', 'J82', 'J118', 'J181', 'J406', 'J488']",Arthroderma incurvatum
742,JCM 30354,['J346'],Pedobacter lotistagni
743,JCM 20922,['J74'],Rhizobium radiobacter
744,JCM 8171,"['J25', 'J30']",Rhodotorula kratochvilovae
745,JCM 13737,"['J25', 'J30']",Bullera
746,JCM 12435,['J13'],Fructilactobacillus sanfranciscensis
747,JCM 8918,"['J25', 'J30']",Ambrosiozyma llanquihuensis
748,JCM 10449,"['J25', 'J30']",Rhodotorula kratochvilovae
749,JCM 9302,['J30'],Ophiostoma perfectum
750,JCM 5569,['J30'],Rhizopus oryzae
751,JCM 15916,['J14'],Alistipes indistinctus
752,JCM 10835,"['J25', 'J30']",Bullera hoabinhensis
753,JCM 13381,['J118'],Zobellella taiwanensis
754,JCM 12019,"['J30', 'J148']",Hypocrea mikurajimensis
755,JCM 20254,"['J69', 'J72']",Tetragenococcus halophilus
756,JCM 20100,"['J2', 'J13', 'J84']",Lacticaseibacillus rhamnosus
757,JCM 9281,"['J25', 'J30']",Rhodotorula babjevae
758,JCM 12773,['J446'],Sulfurihydrogenibium yellowstonense
759,JCM 20567,['J12'],Brevundimonas diminuta
760,JCM 9747,"['J30', 'J148']",Pesotum erubescens
761,JCM 20474,['J66'],Streptomyces albus
762,JCM 2869,"['J22', 'J58', 'J66']",Chitinophaga arvensicola
763,JCM 2905,"['J25', 'J30']",Candida albicans
764,JCM 11986,"['J30', 'J148']",Hypocrea lutea
765,JCM 2645,['J12'],Citrobacter freundii
766,JCM 11293,"['J25', 'J30']",Dioszegia zsoltii zsoltii
767,JCM 20910,['J75'],Variovorax paradoxus
768,JCM 10178,['J118'],Shewanella benthica
769,JCM 14672,"['J28', 'J57']",Dietzia natronolimnaea
770,JCM 7522,['J28'],Raoultella ornithinolytica
771,JCM 1856,"['J30', 'J31', 'J346', 'J386']",Neosartorya stramenia
772,JCM 1987,"['J22', 'J30', 'J346', 'J681']",Stenotrophomonas maltophilia
773,JCM 28056,['J30'],Penicillium paneum
774,JCM 2030,"['J12', 'J13', 'J22', 'J27', 'J68', 'J70', 'J84']",Pediococcus pentosaceus
775,JCM 7906,['J141'],Streptococcus
776,JCM 9451,"['J25', 'J30']",Nakazawaea ishiwadae
777,JCM 12880,"['J25', 'J30']",Bullera koratensis
778,JCM 28756,['J30'],Talaromyces minioluteus
779,JCM 11621,['J30'],Coremiella cubispora
780,JCM 5942,"['J25', 'J30']",Wickerhamiella versatilis
781,JCM 8963,['J44'],Streptomyces
782,JCM 10779,['J14'],Collinsella aerofaciens
783,JCM 8816,"['J30', 'J148']",Grosmannia cucullata
784,JCM 9431,"['J25', 'J30']",Cryptococcus vishniacii
785,JCM 12347,['J167'],Natronococcus
786,JCM 9040,"['J25', 'J30']",Cystofilobasidium bisporidii
787,JCM 30182,['J346'],Qipengyuania sediminis
788,JCM 16150,['J118'],Salinimicrobium
789,JCM 30260,['J30'],Hypomyces khaoyaiensis
790,JCM 18684,['J465'],Roseburia
791,JCM 17823,['J906'],Halorubrum gandharaense
792,JCM 22834,"['J30', 'J226']",Penicillium hirsutum
793,JCM 4097,['J66'],Streptomyces
794,JCM 14186,['J75'],Pseudomonas aeruginosa
795,JCM 7728,['J13'],Loigolactobacillus coryniformis
796,JCM 30852,['J27'],Photobacterium salinisoli
797,JCM 17705,['J346'],Mucilaginibacter gynuensis
798,JCM 10827,['J278'],Tannerella forsythia
799,JCM 15023,"['J25', 'J30']",Candida kashinagacola
800,JCM 8266,"['J25', 'J30']",Wickerhamiella versatilis
801,JCM 31014,['J27'],Taibaiella soli
802,JCM 33611,['J14'],Actinomyces wuliandei
803,JCM 16204,['J30'],Exophiala dermatitidis
804,JCM 16658,['J346'],Limnohabitans
805,JCM 20303,"['J68', 'J84']",Pediococcus acidilactici
806,JCM 28629,['J25'],Yamadazyma olivae
807,JCM 23124,['J30'],Simplicillium lamellicola
808,JCM 13540,['J30'],Massarina magniarundinacea
809,JCM 8523,['J222'],Rhizorhapis suberifaciens
810,JCM 33187,['J118'],Algoriphagus aquimaris
811,JCM 5170,['J30'],Endocalyx melanoxanthus grossus
812,JCM 3674,"['J25', 'J30']",Hanseniaspora vineae
813,JCM 8400,['J149'],Paracoccus kocurii
814,JCM 31296,['J30'],Dictyocatenulata alba
815,JCM 32291,['J118'],Flavobacterium sediminis
816,JCM 25095,"['J709', 'J710']",Acidomonas methanolica
817,JCM 39023,['J343'],Mortierella
818,JCM 6189,"['J25', 'J30']",Schwanniomyces vanrijiae vanrijiae
819,JCM 12496,"['J25', 'J30']",Pseudozyma graminicola
820,JCM 2907,"['J25', 'J30']",Candida albicans
821,JCM 25112,"['J709', 'J710']",Gluconobacter frateurii
822,JCM 7525,"['J20', 'J21']",Lactobacillus
823,JCM 2756,['J30'],Gloniopsis macrospora
824,JCM 34018,['J45'],Streptomyces boncukensis
825,JCM 21697,['J596'],Halolactibacillus halophilus
826,JCM 9781,['J30'],Taphrina polystichi
827,JCM 17626,['J346'],Pedobacter jeongneungensis
828,JCM 8662,['J13'],Ligilactobacillus salivarius
829,JCM 5999,"['J25', 'J30']",Lipomyces starkeyi
830,JCM 2816,"['J22', 'J79']",Methylorubrum rhodesianum
831,JCM 10654,"['J25', 'J30']",Bensingtonia thailandica
832,JCM 22426,"['J30', 'J226']",Aspergillus oryzae
833,JCM 8693,['J13'],Lactobacillus
834,JCM 13080,"['J30', 'J148']",Ophiobolus anguillides
835,JCM 13400,['J14'],Parabacteroides distasonis
836,JCM 4169,['J51'],Streptomyces ogaensis
837,JCM 17531,['J30'],Sphaerostilbella novae-zelandiae
838,JCM 13173,"['J30', 'J148']",Polyplosphaeria fusca
839,JCM 30619,['J386'],Mycobacterium intracellulare
840,JCM 6016,['J30'],Ophiostoma quercus
841,JCM 15381,['J30'],Trichoderma
842,JCM 2175,"['J30', 'J227']",Aspergillus oryzae brunneus
843,JCM 17728,['J118'],Kangiella marina
844,JCM 9595,"['J25', 'J30']",Starmerella bombi
845,JCM 11292,"['J25', 'J30']",Dioszegia zsoltii zsoltii
846,JCM 30424,['J346'],Sphingobacterium mucilaginosum
847,JCM 28838,['J475'],Bacillus
848,JCM 21218,['J598'],Gluconobacter oxydans
849,JCM 31319,['J443'],Pontibacter rugosus
850,JCM 10921,['J168'],Haloarcula
851,JCM 20271,['J598'],Gluconobacter albidus
852,JCM 30472,['J118'],Marinobacter halophilus
853,JCM 23085,['J30'],Acremonium potronii
854,JCM 6112,"['J52', 'J62']",Actinoplanes awajinensis mycoplanecinus
855,JCM 11489,"['J25', 'J30']",Bulleribasidium pseudovariabile
856,JCM 34073,['J386'],Mycobacterium avium
857,JCM 8579,"['J14', 'J84', 'J156']",Aggregatibacter actinomycetemcomitans
858,JCM 16139,['J75'],Cohnella ferri
859,JCM 32893,['J1019'],Nitrosophilus alvini
860,JCM 12581,['J168'],Lentibacillus kapialis
861,JCM 21240,['J75'],Erwinia aphidicola
862,JCM 16136,"['J465', 'J676']",Prevotella zoogleoformans
863,JCM 16565,['J443'],Pseudomonas resinovorans
864,JCM 9255,['J30'],Helicodendron fractum
865,JCM 16644,"['J30', 'J35']",Trichophyton mentagrophytes
866,JCM 7856,['J25'],Debaryomyces udenii
867,JCM 3601,"['J25', 'J30']",Cyberlindnera fabianii
868,JCM 16971,"['J30', 'J148']",Prosthemium canba
869,JCM 8338,['J68'],Lactiplantibacillus pentosus
870,JCM 1454,"['J25', 'J30', 'J118']",Starmerella
871,JCM 28018,['J30'],Penicillium paneum
872,JCM 5442,['J22'],Pseudomonas fragi
873,JCM 31951,"['J22', 'J27']",Sphingobacterium bovisgrunnientis
874,JCM 17591,['J26'],Gryllotalpicola koreensis
875,JCM 16805,"['J41', 'J118']",Kushneria konosiri
876,JCM 5375,['J22'],Pseudomonas fragi
877,JCM 15342,['J30'],Fusarium
878,JCM 8105,"['J25', 'J30']",Cystobasidium
879,JCM 12748,"['J30', 'J226']",Aspergillus sydowii
880,JCM 9217,['J191'],Brachymonas denitrificans
881,JCM 22258,"['J30', 'J226']",Aspergillus japonicus
882,JCM 11229,['J30'],Botryosporium pulchrum
883,JCM 6846,"['J25', 'J30']",Kluyveromyces marxianus lactis
884,JCM 15018,"['J25', 'J30']",Candida
