Agrobacterium sp.,"['J74', '220', '680', '54', '1']"
Geobacillus thermodenitrificans subsp. thermodenitrificans,"['248', '1504', 'J598', 'J30', '92', '250', '306', '219', '420', '1159', 'J116', '514', '84', '645', '354', '830', 'J40', 'J61', '129', '553', '105', '736', '383', '1', 'J25', '193', '252', '426', 'J790', '425', 'J43', 'J597', 'J104', '360', '535', 'J51', '65', '535a', '220', '514a', '554', 'J386', 'J26', '693']"
Streptomyces hygroscopicus subsp. hygroscopicus,"['J42', '84', '65']"
Lysinibacillus sp.,"['1', '220', '830']"
Legionella sainthelensi,['585']
Undibacterium danionis,['830']
Streptomyces staurosporininus,"['252', 'J42', '84', '65']"
Kluyvera cryocrescens,"['J25', 'J22', '252', 'J61', 'J42', 'J12', '92', '553', 'J30', '535', '554', 'J51', '1', '84', '65', '693']"
Nocardia jinanensis,"['J28', '215']"
Balneola alkaliphila,['514']
Flavobacterium araucananum,['830']
Streptomyces lopnurensis,"['252', '1', '65']"
Micromonospora schwarzwaldensis,"['J61', '553', '535', '554', '65']"
Sphaerobacter thermophilus,['467']
Mycobacterium kansasii,"['645', '354', '426', '250', '219', '251', '215b', 'J386', '65']"
Lycoperdon perlatum,"['J57', '90', '252', 'J52', '215', '392', '553', '514', 'J43', '535', 'J49', 'J118', '84', '65']"
Undibacterium seohonense,['830']
Rhodococcus rhodnii,"['J57', '426', 'J43', '535', '215b', '65']"
Bifidobacterium callitrichos,"['58', 'J291', 'J13']"
Hydrogenovibrio kuenenii,['142']
Methylobacterium sp.,"['J245', '1037', '830', '545', '125', '1629', '1153', '92', '942', 'J615', '67', '9', '242', '1', '514']"
Ahrensia marina,"['J118', '514']"
Deinococcus radiodurans,"['J475', 'J74', '53', 'J346', '1']"
Lacticaseibacillus paracasei subsp. paracasei,"['J84', '11', 'J13', '514']"
Rhodococcus coprophilus,"['J57', '220', '426', '535', '215', '65']"
Microbacterium sp.,"['830', '220', '92', '513', '535', '514']"
Xanthobacter sp.,"['428', '220', '830', '81', '98', 'J75', '141', '535', '457', '1']"
Pseudomonas veronii,"['535b', 'J12', '220a', 'J75', '457', '1', '65']"
Agrococcus jenensis,"['J26', '220', '92']"
Acinetobacter rudis,['830']
Halomonas subterranea,"['J118', '514']"
Microlunatus speluncae,['830']
Meinhardsimonia xiamenensis,['514']
Mycobacterium terrae,"['645', '354', '250', 'J386']"
Pelosinus fermentans,['311c']
Lactiplantibacillus plantarum subsp. plantarum,"['J84', '1437', '1470', '1210a', '595', '987', '92', '11', '514c', '775', '514', '830', 'J346', '293', '98', '11b', '1', 'J162', 'J28', '462', 'J43', '535', 'J13', 'J111', '65', '210', 'J57', '220', '776', '53', 'J211', 'J118', '1076b', 'J26', '693']"
Geodermatophilus sp.,"['90', '987', '92', '84', '553', '714', 'J75', '1203a', '371', '252', '535', 'J51', '65', '220', '383b', '621', '554', '1543', '877', '693']"
Polyangium sorediatum,"['J436', '9']"
Brevibacillus sp.,"['220', '1', '830']"
Parviterribacter kavangonensis,['1426']
Pseudomonas pertucinogena,"['J27', '535', '429']"
Halorubrum lacusprofundi,"['J170', '372', '589']"
Sporosarcina newyorkensis,['220']
Sanguibacter antarcticus,"['J118', 'J569', '92']"
Cryphonectria parasitica,['191']
Streptomyces lavendulae subsp. lavendulae,"['65', '252', 'J42', '987', '84', '993']"
Moheibacter sediminis,"['J346', '514']"
Desulfosarcina cetonica,"['J395', '612']"
Morchella esculenta,"['11', '92', '84', '514', '1426', '1633', '830', 'J346', '1203a', '1', '339', '252', '535', '78', '65', '735', 'J14', '220', 'J118', 'J1130', '693']"
Desulfovibrio lacusfryxellense,['163']
Microbacterium awajiense,"['J118', 'J569', '514']"
Vibrio zhuhaiensis,['514']
Tetrasphaera vanveenii,"['J346', '830']"
Salmonella enterica,"['545', '92', '553', '535', '381', '681', '215', '65', '693']"
Penicillium camemberti,"['90', '801', 'J30', '189', '92', 'J226', '514c', '514', '924a', '1094', 'J150', '129', '736', 'J31', 'J687', 'J148', 'J26', '310']"
Clostridium ammoniilyticum,"['339', '110a', '104c', '1611']"
Domibacillus sp.,['220']
Methylonatrum kenyense,['1170']
Kytococcus aerolatus,"['J26', '92']"
Peribacillus frigoritolerans,"['J28', '1', '92']"
Mycobacterium celeriflavum,"['645', 'J386']"
Posidoniimonas corsicana,['1560']
Chrysosporium keratinophilum,['90']
Phytohabitans rumicis,"['J61', '554', '65']"
Halomonas caseinilytica,"['514b', 'J1220', '372', 'J632']"
Gluconobacter cerinus,"['J710', 'J709', 'J598', '626', '105', '360']"
Fusarium coeruleum,['129']
Paenibacillus glucanolyticus,"['220', '1', '9', '1484', '514']"
Fusobacterium necrophorum subsp. necrophorum,"['J14', 'J84', 'J83', '104', '693']"
Actinacidiphilus wushanense,"['84', '65']"
Rhodococcus ruber,"['220', '426', 'J43', '553', '535', '457', '1', '310', '65']"
Aneurinibacillus thermoaerophilus,"['90', 'J66', 'J42', '514f', '92', '514c', '84', '514', '645', '354', 'J50', '830', 'J61', 'J52', '214', '453', '553', 'J202', '83', '215', '548', '1', '252', 'J28', 'J43', '535', '1027', 'J51', '65', '535a', 'J57', '220', 'J118', '554', 'J26', '693']"
Chryseobacterium rhizoplanae,"['220', '545']"
Sorangium sp.,['9']
Pseudovibrio denitrificans,"['J118', '1071', '514']"
Dawidia cretensis,"['830', '67', '535', '9']"
Mycobacterium avium subsp. avium,"['645', '354']"
Streptomyces laurentii,"['252', 'J42', '84', '65']"
Acetivibrio straminisolvens,"['122', 'J595']"
Penicillium sacculum,"['104c', '129', '1', '693']"
Rhodoplanes sp.,['27']
Streptosporangium roseum,"['252', 'J52', '214', 'J42', '84', '65']"
Butyrivibrio sp.,"['1560', '1622', '1534', '92', 'J469', '514c', '381', '514', 'J1124', '104c', '830', '1210c', '641', '1203a', '1', 'J1123', '693', 'J43', '535', '9', '704', 'J677', '110', '220', '1310', 'J26', '330']"
Drechslera biseptata,['310']
Alkalibacillus haloalkaliphilus,"['31', '9', 'J406']"
Nocardioides taihuensis,"['1484', '830']"
Mucilaginibacter polytrichastri,['830']
Salinivibrio sharmensis,"['1461', 'J975', '514']"
Serratia nematodiphila,"['J22', '535']"
Pseudoduganella sp.,['830']
Elizabethkingia meningoseptica,"['J475', '830', '948', '92', 'J75', '1', '514']"
Clavibacter insidiosus,"['90', '830', '357', '53', 'J672', 'J75', 'J26']"
Tumebacillus flagellatus,['830']
Paenisporosarcina antarctica,"['J118', '514']"
Carnobacterium maltaromaticum,"['J28', '92', 'J13', 'J16', 'J17', '693']"
Lysobacter brunescens,"['1', '830']"
Hamadaea flava,"['J61', '987', '554']"
Pseudomonas ibbmi,"['1749', '535', '381', '1', '907']"
Treponema saccharophilum,"['220', '830', '545', '323', 'J1203', '1']"
Caminibacter profundus,"['J367', '829']"
Halolactibacillus miurensis,"['J596', '785']"
Alkalilimnicola sp.,['514']
Enterobacter cloacae,"['J22', '1a', '129', '92', 'J12', '535', '1', '693']"
Saccharopolyspora spinosa,"['J44', '65', '553']"
Thermoactinomyces sp.,"['535a', '1259', '83', '514', '65', '693']"
Runella sp.,"['830', '220', 'J1020', '215', '92', '11', '1636', '514', '119c', '641', '513', '312', '693']"
Desulforamulus aquiferis,"['641', 'J866']"
Deinococcus deserti,['92']
Penicillium hispanicum,"['J74', '90', '830', 'J346', '1361', '92', '129', '535', 'J835', '693']"
Gordonia bronchialis,"['J57', '830', '426', '92', 'J43', '535', '80', '65']"
Acinetobacter lwoffii,"['J22', '220', '830', '600a', '535b', 'J443', '457b', 'J12', '92', 'J118', '535', '514c', '1', 'J900', '693']"
Moorella glycerini,"['793', '58', '215']"
Archangium violaceum,"['J436', '942', '67', '9']"
Cupriavidus necator,"['J84', '490', '248', '141c', '987', 'J12', '92', '251', '80', '514', '442', '88', '553', '186', '63', 'J742', '444', '104', '548', 'J853', 'J27', 'J45', 'J280', 'J104', '9', '1027', '768', '938', '144', '110', '569', '372', 'J47', '657', '539', 'J161', '554', '460', '405', '801', '11', '55', '1081', '219', '84', '104d', '830', 'J61', '810', 'J109', '81', '1', '83', '1a', '119', '1054', 'J527', '760', 'J43', '462', '487', 'J48', 'J14', '399', '491', '465', 'J118', '520', '218', '907', '90', '27', 'J66', '1048', 'J422', '656', '381', 'J346', '514b', '1203a', 'J44', '592', '252', '398', 'J180', '588', '217', 'J106', 'J62', 'J49', '547', '492', '65', 'J184', '428', 'J57', 'J213', '840', '993', '1241', '693', 'J58', 'J22', 'J42', '189', 'J172', '82', '816', '645', '354', 'J50', 'J80', 'J79', '1429', 'J52', '214', '619', 'J55', 'J202', '215', '339', '607', 'J169', 'J28', '194', '623', '563', 'J206', '535', 'J13', 'J51', 'J54', '220', '390', '489', 'J122', '246', 'J26', '550']"
Wickerhamomyces strasburgensis,"['186', 'J25', 'J30']"
Saccharospirillum salsuginis,"['514b', '514']"
Psychrobacter fozii,['545']
Haloferax volcanii,"['97', 'J168', '372']"
Methanoculleus chikugoensis,"['287', '141b', 'J262']"
Borrelia carolinensis,['403']
Geobacillus sp.,"['220', '986', '1602', 'J26', '958', 'J341', '960', '141c', '503', '1', '92', '829c', '141', '535', 'J443', '514', '693']"
Microbacterium dextranolyticum,"['J26', '92']"
Armillaria mellea,"['1560', '90', '255', 'J431', '987', '92', 'J832', '104b', 'J1112', '1203', '381', '1671', 'J1113', '514', '84', '104c', '830', 'J61', '129', '553', '186', 'J943', '104', '1203a', '1', '215', '339', '634', 'J27', '827', '535', '78', 'J51', 'J1111', '429', '65', 'J14', '535a', '220', '323', '554', '1266a', '693']"
Mycobacterium scrofulaceum,"['645', '354', '250', '215b', 'J386']"
Acetivibrio saccincola,['255']
Comamonas sp.,"['1a', '535', '457']"
Sulfurospirillum halorespirans,['732a']
Halorhabdus utahensis,"['J294', '927']"
Paucilactobacillus oligofermentans,['11']
Paraconiothyrium brasiliense,"['129', '11', '394', '150a', '1']"
Streptomyces bottropensis,"['252', 'J45', '84', '65', 'J58']"
Halorubrum alkaliphilum,"['J167', '371']"
Sulfuricurvum kujiense,"['1020', 'J340']"
Paracoccus sp.,"['830', '220', '81', '465', '461', '381', '1', '1283']"
Blastochloris viridis,"['J22', '27', 'J12', '11', '92', '946a', '104b', 'J1146', '876', 'J261', '58', '393', '514', 'J269', '830', 'J79', '120a', '503', '129', '63', '98', '186', 'J262', '142a', '104', '438', '377', '1', '215', '370', '1a', '883', '192', '503a', '377a', '462', '461', '535', '120b', '457', 'J13', '804', '78', '950', 'J14', '428', '220', '1587', '104a', '390', 'J160', '836', '141b', 'J118', 'J397', 'J277', 'J236', 'J151', '842', 'J841', 'J26', '693']"
Roseateles depolymerans,"['428', '1', '885']"
Serratia marcescens,"['J100', 'J22', '90', '34', '1494', '189', '92', '11', '220a', 'J12', 'J282', '469', '1058d', '28', '381', 'J475', '31', '830', '129', 'J75', '736', 'J156', '1', 'J17', '450', '119', '1a', '693', 'J28', '426', 'J27', '392', '430', '535', '428', 'J74', '221', '496', '110', '220', '194a', 'J26', '253']"
Stigmatella erecta,['9']
Eubacterium siraeum,['110']
Aliivibrio finisterrensis,['514c']
Methanosaeta pelagica,['1329']
Sphingoaurantiacus polygranulatus,['830']
Thioalkalivibrio paradoxus,"['925', 'J310', 'J312']"
Actinokineospora fastidiosa,"['65', 'J58']"
Streptomyces fabae,"['84', '65']"
Lysobacter gummosus,"['J14', '110', '1a', '830', 'J12', '67', '170', '535', '1', '222']"
Providencia alcalifaciens,"['J22', 'J12', '92', '1', '693']"
Myxococcus stipitatus,"['J436', 'J124', '67', '9']"
Halanaerobium saccharolyticum subsp. senegalense,['591']
Pseudomonas aeruginosa,"['J22', '1421', '906', '545', 'J194', '339a', '933', '1588', '92', '189', 'J12', '11', '514f', '104b', 'J372', '987', 'J282', '381', '54', '58', '1061', '514', '84', 'J156', '88', '830', '381a', 'J842', 'J61', 'J596', '129', '1553', '186', 'J75', '98', 'J428', '11b', 'J1045', '785', '104', '383', '1729', '1203a', '1', '83', '215', '311c', '370', '1809', '746', '252', '426', '909', 'J1095', '655', '535', 'J758', '231', 'J13', '1593', '78', '1630a', '457', '869', '65', 'J14', '220', '617a', 'J118', '514a', '554', '1630e', 'J26', '550', '693']"
Sphaerotilus hippei,"['J14', '496', '51', '11', 'J232', '282', 'J13', '1']"
Clostridium pabulibutyricum,"['J14', 'J612', '104b']"
Limosilactobacillus reuteri subsp. porcinus,['11']
Leptospira terpstrae,['1113']
Kitasatospora aureofaciens,"['252', '425', 'J42', '84', '65']"
Simplicillium lamellicola,"['90', 'J30']"
Phytomonospora cypria,"['553', '535', '554', '65']"
Mycobacterium smegmatis,"['645', '354', '426', '214', '92', '219', 'J386', 'J26', '65', '693']"
Acinetobacter ursingii,"['1', '693', '92']"
Caldanaerobacter subterraneus subsp. uzonensis,['899']
Bacillus mycoides,"['J84', 'J22', '90', '545', '1249', '595', 'J355', '480', '189', '92', '11', '921', 'J83', 'J1029', '1279', '464', '1203', '381', '514', '1378', '322', '104c', '830', 'J26', 'J167', 'J346', 'J70', '1423', 'J1083', '129', '861', '98', '330', 'J276', '104', '1', '215', '371', 'J683', '1124', '318b', '339', '1a', '119', 'J27', '1166', 'J43', '1573', '319', '331', '535', 'J49', '231', 'J13', '329', '78', '264', '163', '65', '1328', 'J74', 'J14', '110', '220', '1582', '53', '535b', '372', 'J118', '67', '1611', '54a', '1503', '693']"
Venturia populina,"['90', '9']"
Albidovulum sp.,['514']
Frankia sp.,"['1536', '737']"
Setosphaeria rostrata,['190']
Filimonas lacunae,['830']
Neisseria sp.,"['426', '693']"
Erythrobacter longus,"['J118', '514']"
Glutamicibacter soli,['514']
Thermithiobacillus plumbiphilus,['1585a']
Megasphaera elsdenii,"['J14', '339', '104', '1203a', '693']"
Nocardioides perillae,['830']
Brachybacterium fresconis,"['J22', 'J28', '92', '514']"
Salinicoccus sp.,['514']
Caenibacillus caldisaponilyticus,['1']
Staphylococcus pseudintermedius,"['J75', '693', '92']"
Dictyoglomus sp.,['508']
Pseudoalteromonas sp.,"['1810', '514']"
Actinoplanes deserti,"['J42', '65', '553']"
Bacillus aminovorans,"['J84', '216', '545', '248', 'J66', '987', 'J42', '656', '250', '104b', '219', '251', '80', '514', '84', '645', '354', '830', 'J40', 'J58', 'J61', 'J52', '214', '553', '1009', '531', '104', '215b', '83', '1', 'J548', '1a', 'J82', '252', '426', 'J45', 'J43', 'J104', '535', 'J49', '1027', 'J51', '65', '1029', 'J14', 'J48', 'J57', '220', '504', 'J505', '554', '246', '218', 'J386', 'J26', '550', '693']"
Thauera terpenica,"['1315', '830', '215']"
Nadsonia fulvescens var. elongata,"['186', 'J25', 'J30']"
Rheinheimera soli,['830']
Cutibacterium modestum,"['J14', '693', '104']"
Rhodocista centenaria,"['J358', '27', '650', '748']"
Pullulanibacillus pueri,"['402', 'J49']"
Methanosarcina spelaei,"['120a', 'J944', 'J230']"
Thermococcus thioreducens,"['760', 'J280']"
Coriolopsis gallica,['90']
Fusarium solani,"['90', '104c', '220', '693', 'J148', '1669', 'J30', '189', '129', '11', 'J332', '1611', '436', '104', '1203a', '1', '330']"
Prevotella disiens,"['J14', '104']"
Staphylococcus schweitzeri,"['J475', '92', 'J256', '693']"
Desulfomicrobium baculatum,"['90', 'J66', 'J42', '92', '104b', '84', '514', '585', '78c', 'J50', 'J58', 'J61', '63', '104', '1', 'J45', '535', 'J443', 'J51', '65', 'J14', 'J74', '514a', '520', '693']"
Rhodoplanes serenus,['27']
Nicoletella semolina,"['429a', '429']"
Thermus igniterrae,"['J1024', '630', '878']"
Rodentibacter myodis,['693']
Neisseria oralis,['693']
Geotalea toluenoxydans,"['J747', '838']"
Gordonia alkanivorans,"['J57', '220', 'J26', '215', 'J118', 'J75', '535', '1', '514', '65']"
Pseudomonas stutzeri,"['J22', '545', 'J42', 'J12', '220a', '84', '830', '471', '1', '1a', '252', '426', '1726', '535', '9', '457', '1593', 'J443', '65', '944', '220', '535b', '101', 'J118', '460', '907']"
Nitrosopumilus adriaticus,"['1630a', 'J1198']"
Rhizobium azooxidifex,['98']
Corynebacterium frankenforstense,"['535a', 'J28', 'J256', 'J26']"
Paenibacillus cookii,['220']
Dekkera bruxellensis,"['J25', 'J30', '85']"
Spiribacter curvatus,['1537']
Paenibacillus motobuensis,"['J75', '220']"
Chaetomium nozdrenkoae,['188']
Limosilactobacillus ingluviei,"['339', 'J13', '11']"
Barnesiella intestinihominis,"['J282', '78', '693']"
Aliidongia dinghuensis,['830']
Chlamydia psittaci,['1193']
Phocaeicola dorei,"['J14', '104', '78', '1203a', '693']"
Nocardia brevicatena,"['82', 'J80', '83']"
Nannocystis exedens subsp. aggregans,"['9', '942']"
Streptomyces albidoflavus,"['284', 'J81', 'J50', '252', 'J66', 'J42', 'J43', '84', '65', 'J58']"
Fusarium avenaceum,"['189', '129']"
Massilia armeniaca,['830']
Sporichthya polymorpha,"['83', 'J42', '65']"
Algoriphagus aquaeductus,"['514', '1332']"
Salmonella enterica subsp. houtenae,"['J22', '220', 'J12']"
Variovorax sp.,"['1618', '31', '1a', '220', '830', '465', '92', '1626', '1613', '535', '457', '381', '1', '58', '693']"
Antrihabitans stalagmiti,"['535', '987']"
Azotobacter beijerinckii,"['1677', '90', '142', '480c', 'J30', '189', '92', '11', '1678', '104b', 'J256', '514', '84', 'J475', '830', '854', 'J346', '129', '186', '104', '1203a', '1', 'J25', '3', '215', '1a', 'J853', '382', '377a', '1637', '535', '120b', '804', '441', '429e', '429', '65', '220', 'J1023', 'J41', 'J118', 'J26', '693']"
Staphylococcus warneri,"['J22', '220', '830', 'J12', '92', '693']"
Nocardia amikacinitolerans,['65']
Oceanivirga miroungae,['1076b']
Spiroplasma chrysopicola,['1076b']
Actinomadura meridiana,"['553', 'J43', '535', '554', 'J51', '215', '65']"
Chryseobacterium koreense,"['J74', '464']"
Mycobacterium riyadhense,['645']
Nocardia asteroides,"['426', '214', 'J43', '535', '215b', '65']"
Lactococcus lactis,"['J84', '354', 'J57', '53', '449', '92', '553', 'J43', '11', '219', 'J13', '215', '65', '693']"
Microbacterium nanhaiense,"['830', '948']"
Brevibacterium casei,"['J22', '53', '92', '693']"
Caulobacter sp.,"['1617', '830', '595', '535']"
Meiothermus taiwanensis,['86a']
Segatella copri,"['J14', '339', '1669', '1611', '104', '1203a', '693']"
Clostridium aciditolerans,['104b']
Rhodospirillum rubrum,"['634a', '634c', '248', '141c', '987', 'J12', '92', 'J1234', '514c', 'J607', '1033', '58', '1159', '271', '514', '31', '403', '553', '63', '186', 'J75', '104', '602', '548', 'J853', 'J27', '1167', 'J104', '1630a', '411', '49', 'J1230', '110', 'J181', '1076b', '554', 'J1130', '215c', '429c', '1259', '11', '122', '104b', '1203', 'J256', '84', 'J860', '964', '104c', '830', '924', 'J115', 'J61', '894', 'J254', 'J276', '1', '81', '1684', '193', '83', '1a', '1688', '462', 'J43', '78', 'J48', 'J14', '110a', '465', 'J118', '1611', '878', '90', '545', 'J1238', '27', 'J66', '232', '1660', '381', 'J346', '514b', '641', '1203a', 'J25', 'J1210', '252', '1726', '88c', 'J49', '231', '65', '1731', '535a', 'J57', '323', 'J386', '693', 'J22', '255', '1504', '1713', '339a', '189', '514f', 'J30', '250', 'J42', 'J1052', 'J282', '1536', '645', '129', '215', '339', '503f', '634', 'J28', '194', '190', '535', 'J13', '1593', 'J51', '1572', 'J677', '220', 'J1227', '246', 'J26']"
Kineosphaera sp.,"['J26', '92']"
Corynebacterium canis,"['535a', 'J28', 'J256', '693']"
Coprinus micaceus,"['110', '90', '220', '545', '830', '1117', 'J118', 'J75', '104b', '11b', '9', '1203', '514']"
Paraburkholderia madseniana,"['535', '545']"
Leclercia sp.,['535']
Xanthomonas albilineans,['1']
Gluconobacter frateurii,"['J710', 'J709', 'J598', '626', '105']"
Moorella caeni,['641']
