,id,name,complex_medium,source,link,min_pH,max_pH,reference,description
170,162,HYPHOMICROBIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium162.pdf,7.2,7.2,,
171,163,HALODESULFOVIBRIO (POSTGATE) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium163.pdf,6.8,7.0,,
172,165,ACETIVIBRIO CELLULOLYTICUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium165.pdf,7.2,7.4,,
173,166,HYPHOMICROBIUM STRAIN X MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium166.pdf,7.2,7.2,,
174,167,SPOROCYTOPHAGA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium167.pdf,7.2,7.2,,
175,169,TERETINEMA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium169.pdf,7.5,7.5,,
176,169b,LEADBETTERA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium169b.pdf,7.5,7.5,,
177,170,YEAST EXTRACT - SKIM MILK MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium170.pdf,,,,
178,171,THERMOANAEROBACTER KIVUI MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium171.pdf,6.5,6.5,,
179,172,CYTOPHAGA (marine) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium172.pdf,7.2,7.2,,
180,172a,CY S2 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium172a.pdf,7.0,7.0,,
181,173,OCEANISPIROCHAETA LITORALIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium173.pdf,7.2,7.2,,
182,174,ZUELZERA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium174.pdf,7.6,7.6,,
183,181,SELENOMONAS RUMINANTIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium181.pdf,7.0,7.0,,
184,182,SACCHAROLOBUS SOLFATARICUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium182.pdf,4.0,4.2,,
185,182a,SACCHAROLOBUS (MT-4) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium182a.pdf,3.5,3.5,,
186,183,TRICHOCOCCUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium183.pdf,7.3,7.3,,
187,185,THERMOPROTEUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium185.pdf,5.5,5.5,,
188,186,UNIVERSAL MEDIUM FOR YEASTS (YM),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium186.pdf,,,,
189,187,MEDIUM FOR OSMOPHILIC FUNGI (M 40 Y),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium187.pdf,5.4,5.4,,
190,188,CHAETOMIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium188.pdf,7.2,7.2,,
191,189,OAT FLAKE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium189.pdf,6.0,6.0,,
192,190,YpSs MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium190.pdf,6.5,6.5,,
193,191,CORN MEAL AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium191.pdf,6.0,6.0,,
194,192,PILOBOLUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium192.pdf,8.0,8.0,,
195,193,DESULFOBACTER MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium193.pdf,7.1,7.4,,
196,193a,PHB/PYRUVATE MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium193a.pdf,6.8,7.0,,
197,193b,DESULFOFABA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium193b.pdf,7.1,7.4,,
198,194,DESULFOBULBUS SP. MEDIUM (FRESHWATER),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium194.pdf,7.1,7.4,,
199,194a,DESULFOTOMACULUM OX39 MEDIUM (XYLENE),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium194a.pdf,7.2,7.4,,
200,194b,OXALOPHAGUS MEDIUM,1,DSMZ,,6.8,7.0,,
201,195,DESULFOBACTER MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195.pdf,7.1,7.4,,
202,195a,DESULFUROMUSA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195a.pdf,7.1,7.4,,
203,195b,DESULFOBULBUS SP. MEDIUM (MARINE),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195b.pdf,7.1,7.4,,
204,195c,DESULFOBACTER SP. MEDIUM (LACTATE),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195c.pdf,7.1,7.4,,
205,195d,KNH MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium195d.pdf,7.1,7.4,,
206,196,DESULFOCAPSA SULFEXIGENS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium196.pdf,7.2,7.2,,
207,198,DESULFOSARCINA MEDIUM (BRACKISH WATER),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium198.pdf,7.1,7.4,,
208,201,DESULFONEMA LIMICOLA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium201.pdf,7.6,7.6,,
209,202,DESULFONEMA MAGNUM MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium202.pdf,7.0,7.0,,
210,203,METHANOTHERMUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium203.pdf,6.5,6.5,,
211,204,ASPERGILLUS NIDULANS MINIMAL MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium204.pdf,6.5,6.5,,
212,205,NATRONOBACTERIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium205.pdf,8.5,8.5,,
213,206,THERMODESULFOBACTERIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium206.pdf,6.8,7.0,,
214,207,PROPIONISPIRA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium207.pdf,7.2,7.2,,
215,209,EUBACTERIUM LENTUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium209.pdf,7.0,7.0,,
216,210,HALOANAEROBIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium210.pdf,9.0,9.0,,
217,211,THERMOANAEROBACTERIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium211.pdf,6.0,6.5,,
218,212,SYNTHROPHOMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium212.pdf,7.2,7.2,,
219,212a,TREPONEMA RECTALE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium212a.pdf,7.0,7.0,,
220,213,SYNTHROPHOMONAS MEDIUM (SULFATE FREE),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium213.pdf,7.2,7.2,,
221,214,GYM+S MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium214.pdf,7.2,7.2,,
222,215,BHI MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium215.pdf,,,,
223,215a,BHI MEDIUM (modified),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium215a.pdf,,,,
224,215b,BHI MEDIUM WITH ADDITIONAL GLUCOSE,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium215b.pdf,,,,
225,215c,BHI MEDIUM FOR STRICT ANAEROBES,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium215c.pdf,7.2,7.6,,
226,216,BHI/1 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium216.pdf,,,,
227,217,BHI/2 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium217.pdf,,,,
228,218,BHI/3 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium218.pdf,,,,
229,219,MYCOBACTERIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium219.pdf,7.0,7.0,,
230,220,CASO AGAR (Merck 105458),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium220.pdf,7.3,7.3,,
231,220a,REACTIVATION WITH TRYPTONE SOYA BROTH,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium220a.pdf,7.3,7.3,,
232,221,AZOSPIRILLUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium221.pdf,7.1,7.1,,
233,222,SP - MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium222.pdf,7.4,7.4,,
234,223,POLYANGIUM MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium223.pdf,7.2,7.2,,
235,224,SALT MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium224.pdf,6.9,6.9,,
236,225,SOUR DOUGH MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium225.pdf,5.6,5.6,,
237,226,AUREOBACTERIUM TERREGENS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium226.pdf,7.0,7.0,,
238,227,PEDIOCOCCUS HALOPHILUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium227.pdf,6.2,6.5,,
239,228,PEPTOCOCCUS GLYCINOPHILUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium228.pdf,,,,Medium for Parvimonas micra (synonym Peptococcus glycinophilus)
240,229,CORYNEBACTERIUM MEDIUM WITH SALT,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium229.pdf,7.2,7.4,,
241,230,TRYPTONE YEAST EXTRACT MINERAL MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium230.pdf,7.2,7.2,,"Originally designed for Slackia; Pre-reduced, anaerobic."
242,231,PEDIOCOCCUS DAMNOSUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium231.pdf,5.2,5.2,,
243,232,MRS MEDIUM WITH CYSTEINE,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium232.pdf,6.2,6.5,,
244,232b,WEISSELA KOREENSIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium232b.pdf,6.2,6.5,,
245,233,METHANOLOBUS TINDARIUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium233.pdf,6.5,6.5,,
246,234,EYGA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium234.pdf,6.8,6.8,,Originally designed for Arthrobacter globiformis and other coryneform bacteria
247,236,B12 - MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium236.pdf,7.0,7.0,,
248,237,ENB MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium237.pdf,6.8,7.0,,
249,238,STREPTOMYCIN NUTRIENT AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium238.pdf,7.0,7.0,,
250,239,DIETHYL PHOSPHONATE MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium239.pdf,7.4,7.4,,
251,240,CORYNEBACTERIUM MEDIUM WITH BLOOD,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium240.pdf,7.2,7.4,,
252,241,GLUTAMINE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium241.pdf,7.0,7.0,,
253,242,BMM - MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium242.pdf,7.2,7.2,,
254,243,SEAWATER YEAST PEPTONE AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium243.pdf,7.3,7.3,,
255,245,BLOOD AGAR II,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium245.pdf,7.3,7.3,,
256,246,SEA WATER AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium246.pdf,7.3,7.3,,
257,246a,REACTIVATION WITH LIQUID MEDIUM 246,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium246a.pdf,7.3,7.3,,
258,248,OAT FLAKES AGAR WITH YEAST EXTRACT,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium248.pdf,7.2,7.2,,
259,249,FAECALICATENA OROTICA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium249.pdf,7.5,7.5,,
260,250,PEPTONE MEAT EXTRACT GLYCEROL AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium250.pdf,7.0,7.0,,
261,251,PEPTONE - MEAT EXTRACT - SOIL EXTRACT AGAR (PFE),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium251.pdf,7.0,7.0,,
262,252,STARCH - MINERAL SALT - AGAR (STMS),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium252.pdf,7.2,7.2,,
263,253,MEDIUM FOR ECTOTHIORHODOSPIRA,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium253.pdf,8.5,8.5,,
264,254,ACETOBACTER PEROXYDANS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium254.pdf,,,,
265,255,CLOSTRIDIUM (GS) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium255.pdf,7.2,7.2,,
266,256,THERMUS RUBER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium256.pdf,8.0,8.0,,
267,257,BDELLOVIBRIO (YP) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium257.pdf,7.5,7.5,,
268,258,NUTRIENT STARCH AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium258.pdf,,,,
269,259,YEAST EXTRACT MINERAL MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium259.pdf,7.0,7.2,,
270,260,BACILLUS SCHLEGELII HETEROTROPHIC MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium260.pdf,7.1,7.1,,
271,261,MEDIUM FOR CHEMOLITHOTROPHIC GROWTH OF BACILLUS SCHLEGELII,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium261.pdf,7.1,7.1,,
272,262,J - AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium262.pdf,7.3,7.5,,
273,263,TIBI MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium263.pdf,,,,
274,264,TOMATO JUICE MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium264.pdf,6.5,6.5,,
275,265,THERMOFILUM PENDENS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium265.pdf,5.2,5.2,,
276,266,THERMOCOCCUS CELER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium266.pdf,5.8,5.8,,
277,267,GINGER BEER PLANT MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium267.pdf,,,,
278,268,TEA FUNGUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium268.pdf,,,,
279,269,ACIDIPHILIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium269.pdf,3.0,3.0,,
280,271,ACIDITHIOBACILLUS (APH) MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium271.pdf,2.0,2.0,,
281,274,METHANOLACINIA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium274.pdf,7.0,7.0,,
282,275,TREPONEMA SUCCINIFACIENS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium275.pdf,7.4,7.4,,
283,276,HALOMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium276.pdf,7.5,7.5,,
284,277,CHERRY AGAR (CBS formula),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium277.pdf,3.8,4.6,,
285,280,METHANOCOCCOIDES MEDIUM (N2/CO2),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium280.pdf,7.0,7.2,,
286,281,HYPHOMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium281.pdf,7.5,7.5,,
287,282,METHANOCALDOCOCCUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium282.pdf,6.0,6.0,,
288,282a,METHANOCALDOCOCCUS VILLOSUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium282a.pdf,6.0,6.0,,
289,282b,DESULFUROBACTERIUM HR11 MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium282b.pdf,6.0,6.0,,
290,283,PYRODICTIUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium283.pdf,5.5,5.5,,
291,284,KOSMOTOGA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium284.pdf,7.0,7.2,,
292,286,CLOSTRIDIUM AMINOBUTYRICUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium286.pdf,7.2,7.2,,
293,287,METHANOCULLEUS CHIKUGOENSIS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium287.pdf,6.8,7.0,,
294,288,METHANOCOCCUS MARIPALUDIS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium288.pdf,6.8,7.0,,
295,289,RUMINICLOSTRIDIUM PAPYROSOLVENS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium289.pdf,7.2,7.2,,
296,291,PYROBACULUM NEUTROPHILUM MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium291.pdf,6.5,6.5,,
297,292,ACIDAMINOBACTER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium292.pdf,7.4,7.5,,
298,293,PROPIONIGENIUM MODESTUM MEDIUM (MARINE),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium293.pdf,7.2,7.5,,
299,294,SYNTROPHUS HQGö1 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium294.pdf,7.2,7.2,,
300,295,OPITUTUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium295.pdf,7.3,7.5,,
301,298,PELOBACTER PROPIONICUS MEDIUM (FRESHWATER),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium298.pdf,7.2,7.5,,
302,298a,LuPhet1 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium298a.pdf,7.2,7.5,,
303,298b,SYNTROPHOBOTULUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium298b.pdf,7.2,7.5,,
304,300,RUMINOCOCCUS PASTEURII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium300.pdf,7.2,7.5,,
305,301,FALCIVIBRIO MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium301.pdf,,,,
306,302,NUTRIENT BROTH WITH 10% HORSE SERUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium302.pdf,7.0,7.0,,
307,303,SIMONSIELLA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium303.pdf,,,,
308,305,BACILLUS THERMOGLUCOSIDASIUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium305.pdf,7.0,7.0,,
309,306,NY-AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium306.pdf,7.0,7.0,,
310,308,VIBRIO MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium308.pdf,7.5,7.5,,
311,309,NEOMYCIN AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium309.pdf,7.0,7.0,,
312,310,V-8 JUICE AGAR,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium310.pdf,7.2,7.2,,
313,310a,Tomato Agar TA,1,DSMZ,,7.2,7.2,,
314,311,SPOROMUSA MEDIUM (BETAINE),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium311.pdf,7.0,7.0,,
315,311a,SPOROMUSA MEDIUM (H2/CO2),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium311a.pdf,7.0,7.0,,
316,311b,SPOROMUSA MEDIUM (MARINE),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium311b.pdf,7.5,7.7,,
317,311c,SPOROMUSA ACIDOVORANS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium311c.pdf,6.5,7.0,,
318,312,SCY - MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium312.pdf,7.1,7.1,,
319,314,ILYOBACTER POLYTROPUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium314.pdf,7.2,7.4,,
320,315,BACTEROIDES CELLULOSOLVENS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium315.pdf,7.0,7.0,,
321,316,MOORELLA THERMOACETICA (TYE-CO) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium316.pdf,7.0,7.0,,
322,317,METHANOSARCINA THERMOPHILA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium317.pdf,6.8,7.0,,
323,318,METHANOSARCINA THERMOPHILA (BCYT) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium318.pdf,6.8,6.8,,
324,318a,PELOBACTER (FUF) MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium318a.pdf,7.0,7.2,,
325,318b,ANAEROTIGNUM NEOPROPIONICUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium318b.pdf,7.0,7.2,,
326,318c,PELOBACTER ACIDIGALLICI MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium318c.pdf,7.3,7.3,,
327,319,SPOROHALOBACTER LORTETII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium319.pdf,6.5,6.5,,
328,320,CLOSTRIDIUM CELLULOVORANS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium320.pdf,7.0,7.0,,
329,321,METHANOCORPUSCULUM AGGREGANS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium321.pdf,6.8,7.0,,
330,322,METHANOSPHAERA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium322.pdf,6.7,6.9,,
331,323,TREPONEMA SACCHAROPHILUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium323.pdf,7.0,7.0,,
332,325,SYNTROPHOSPORA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium325.pdf,7.2,7.4,,
333,326,THERMOCLOSTRIDIUM (A-GÖ) MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium326.pdf,6.8,7.2,,
334,328,PYG MEDIUM WITH VOLATILE FATTY ACIDS,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium328.pdf,6.9,6.9,,
335,329,METHANOHALOPHILUS HALOPHILUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium329.pdf,7.2,7.2,,
336,330,RUMEN BACTERIA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium330.pdf,6.7,6.8,,
337,331,ACETOBACTEROIDES GLYCINOPHILUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium331.pdf,7.2,7.4,,
338,332,METHANOCULLEUS BOURGENSIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium332.pdf,6.8,7.0,,
339,333,THERMITHIOBACILLUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium333.pdf,6.9,6.9,,
340,334,METHANOTHRIX MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium334.pdf,7.2,7.2,,
